Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
2018913,68,7,single,rented,yes,Web_designer,Dewas,Madhya_Pradesh,7,13,0
9456793,35,10,single,rented,no,Petroleum_Engineer,Bhavnagar,Gujarat,10,13,0
1526173,35,19,single,rented,yes,Police_officer,Katni,Madhya_Pradesh,13,14,0
7924077,54,14,single,rented,yes,Financial_Analyst,Purnia[26],Bihar,13,11,0
5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
2280615,74,1,single,norent_noown,no,Biomedical_Engineer,Visakhapatnam[4],Andhra_Pradesh,1,14,0
1832125,54,13,single,rented,yes,Scientist,Vijayanagaram,Andhra_Pradesh,12,14,0
5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0
8688804,34,12,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,7,11,0
8720580,65,4,single,rented,yes,Technician,Meerut,Uttar_Pradesh,3,12,0
9700346,74,4,married,rented,yes,Chartered_Accountant,Nellore[14][15],Andhra_Pradesh,4,11,0
2598882,23,0,single,rented,no,Scientist,Imphal,Manipur,0,14,0
588679,46,1,single,rented,yes,Chartered_Accountant,Kolkata,West_Bengal,1,12,0
8354694,78,0,single,rented,no,Biomedical_Engineer,Madurai,Tamil_Nadu,0,10,0
8934196,51,18,single,owned,no,Chemical_engineer,Kumbakonam,Tamil_Nadu,3,10,0
7353596,66,5,single,rented,no,Artist,Naihati,West_Bengal,5,11,0
7829891,67,20,single,rented,no,Army_officer,Nagpur,Maharashtra,9,11,0
4856116,37,2,single,rented,no,Analyst,Bhusawal,Maharashtra,2,10,0
5478075,42,12,single,rented,no,Design_Engineer,Agartala,Tripura,7,13,0
675893,46,7,single,rented,no,Designer,Bidar,Karnataka,6,11,0
7141845,69,13,single,rented,no,Scientist,Bongaigaon,Assam,13,10,0
3619689,41,7,single,rented,yes,Fashion_Designer,Nellore[14][15],Andhra_Pradesh,7,10,0
4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
4912024,63,20,single,rented,yes,Consultant,Raiganj,West_Bengal,4,14,0
6641767,35,1,married,rented,no,Surgeon,Shimoga,Karnataka,1,10,0
9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0
6975092,73,9,single,rented,no,Architect,Kakinada,Andhra_Pradesh,9,13,0
2471915,73,18,single,rented,no,Chemical_engineer,Purnia[26],Bihar,14,13,0
5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0
2607516,76,5,single,rented,yes,Analyst,Nanded,Maharashtra,5,11,0
7904011,71,3,single,rented,no,Computer_operator,Udupi,Karnataka,3,11,0
5867006,21,3,single,rented,no,Technology_specialist,Miryalaguda,Telangana,3,11,0
5537804,77,2,single,rented,no,Technology_specialist,Kota[6],Rajasthan,2,13,0
3132419,39,9,single,rented,yes,Statistician,Baranagar,West_Bengal,8,13,0
7176401,22,1,single,rented,no,Secretary,Rourkela,Odisha,1,11,0
3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,0
91876,69,2,single,rented,no,Web_designer,Akola,Maharashtra,2,13,0
550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
6172123,58,0,single,rented,no,Economist,Ramagundam[27],Telangana,0,11,0
5394516,76,0,single,rented,no,Secretary,Varanasi,Uttar_Pradesh,0,13,0
8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
9756211,45,8,single,rented,yes,Politician,Bhusawal,Maharashtra,8,10,0
4505937,52,6,single,rented,no,Petroleum_Engineer,Mangalore,Karnataka,6,14,0
7282131,28,19,single,rented,no,Flight_attendant,Unnao,Uttar_Pradesh,13,11,0
579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0
4523296,59,17,single,rented,no,Air_traffic_controller,Ramagundam[27],Telangana,3,11,0
6568495,31,5,single,rented,no,Comedian,Danapur,Bihar,5,10,0
173096,40,13,single,rented,no,Politician,Ahmedabad,Gujarat,3,13,0
4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11,0
649902,54,15,single,rented,no,Technician,Aurangabad,Maharashtra,8,11,0
3520592,22,7,single,rented,no,Statistician,Fatehpur,Uttar_Pradesh,7,14,0
6830726,29,20,married,rented,yes,Secretary,Rajkot,Gujarat,3,14,0
9362365,23,19,single,rented,yes,Firefighter,Srikakulam,Andhra_Pradesh,11,13,0
6911597,48,12,single,rented,no,Microbiologist,Unnao,Uttar_Pradesh,4,13,0
4104566,73,11,married,rented,yes,Chemical_engineer,Uluberia,West_Bengal,11,11,0
7784617,53,7,married,rented,no,Biomedical_Engineer,Rajahmundry[19][20],Andhra_Pradesh,6,13,0
1999326,50,8,single,rented,no,Secretary,Thiruvananthapuram,Kerala,4,12,0
8196352,36,19,single,rented,yes,Chemical_engineer,Aurangabad[39],Bihar,13,14,0
2248392,46,20,married,rented,yes,Physician,Lucknow,Uttar_Pradesh,13,13,0
9122234,60,11,single,rented,no,Air_traffic_controller,Adoni,Andhra_Pradesh,8,13,0
6204574,27,12,single,rented,no,Chemical_engineer,Srikakulam,Andhra_Pradesh,5,14,0
6859891,66,13,single,rented,no,Psychologist,Raipur,Chhattisgarh,11,13,0
4881021,76,18,married,rented,no,Designer,Adoni,Andhra_Pradesh,9,13,0
5171769,49,19,single,rented,yes,Industrial_Engineer,Adoni,Andhra_Pradesh,9,13,0
2143466,51,15,single,rented,yes,Design_Engineer,Baranagar,West_Bengal,6,13,0
3972267,27,10,married,rented,no,Architect,Firozabad,Uttar_Pradesh,7,11,0
4371590,66,19,single,rented,yes,Flight_attendant,Bhatpara,West_Bengal,3,12,0
1839281,37,4,single,rented,no,Biomedical_Engineer,Malegaon,Maharashtra,4,10,0
305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0
1190125,33,12,single,rented,no,Petroleum_Engineer,Bhopal,Madhya_Pradesh,8,10,0
415305,65,4,single,rented,no,Fashion_Designer,Sikar,Rajasthan,4,13,0
235563,48,5,married,rented,no,Flight_attendant,Katihar,Bihar,5,11,0
9676479,48,17,married,rented,no,Analyst,Salem,Tamil_Nadu,14,14,0
968346,54,7,single,norent_noown,no,Analyst,Danapur,Bihar,7,10,0
4838552,66,3,single,rented,no,Financial_Analyst,Bijapur,Karnataka,3,12,0
5604044,44,0,single,rented,no,Psychologist,Surat,Gujarat,0,13,0
3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
6330110,74,17,single,rented,no,Geologist,Chinsurah,West_Bengal,11,13,0
9215889,37,15,single,rented,no,Flight_attendant,Tiruppur,Tamil_Nadu,9,13,0
4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,0
5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0
6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
1548154,30,13,single,rented,no,Graphic_Designer,South_Dumdum,West_Bengal,4,12,0
8161703,34,2,married,rented,yes,Civil_servant,Siwan[32],Bihar,2,11,0
9328856,77,7,single,rented,no,Architect,Navi_Mumbai,Maharashtra,7,11,0
7164498,70,18,single,rented,no,Magistrate,Jhansi,Uttar_Pradesh,10,14,0
8510110,49,15,single,rented,no,Statistician,Ranchi,Jharkhand,13,14,0
8387345,79,19,single,rented,no,Hotel_Manager,Nanded,Maharashtra,14,13,0
247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13,0
5866909,41,15,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,14,10,0
1108189,41,6,single,rented,no,Artist,Kulti,West_Bengal,6,10,0
3153547,61,20,single,rented,no,Geologist,Nagercoil,Tamil_Nadu,6,10,0
1535929,56,9,single,rented,no,Flight_attendant,Nagercoil,Tamil_Nadu,7,11,0
4245438,43,9,single,rented,yes,Psychologist,Udupi,Karnataka,6,11,0
7261695,72,7,single,rented,no,Lawyer,Thoothukudi,Tamil_Nadu,7,14,0
8274078,59,16,single,rented,no,Chartered_Accountant,Tiruvottiyur,Tamil_Nadu,10,12,0
5316246,61,9,single,rented,yes,Drafter,Noida,Uttar_Pradesh,4,14,0
3255445,39,1,single,rented,yes,Civil_servant,Aligarh,Uttar_Pradesh,1,11,0
5867312,43,1,single,owned,no,Chartered_Accountant,Kurnool[18],Andhra_Pradesh,1,13,0
2967027,54,11,single,rented,no,Dentist,Morena,Madhya_Pradesh,11,13,0
3550881,47,8,single,rented,no,Engineer,Serampore,West_Bengal,8,13,0
9985581,42,16,single,rented,yes,Drafter,Berhampur,Odisha,11,12,0
4737242,29,5,married,rented,no,Dentist,Gudivada,Andhra_Pradesh,5,13,0
9052853,52,15,single,rented,yes,Scientist,Bhalswa_Jahangir_Pur,Delhi,12,11,0
5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14,0
3453372,47,2,single,rented,no,Financial_Analyst,Saharanpur,Uttar_Pradesh,2,10,0
7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0
42440,55,10,single,rented,yes,Microbiologist,Meerut,Uttar_Pradesh,10,11,0
4998898,27,13,single,rented,no,Economist,Gandhidham,Gujarat,13,11,0
5865707,76,3,single,rented,no,Scientist,Jodhpur,Rajasthan,3,13,0
9719853,61,14,single,rented,yes,Civil_servant,Mango,Jharkhand,3,13,0
7715562,55,6,married,rented,no,Designer,Junagadh,Gujarat,6,10,0
1944232,23,20,single,rented,no,Fashion_Designer,Bhalswa_Jahangir_Pur,Delhi,14,13,0
4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
6563024,34,2,single,rented,no,Scientist,Mysore[7][8][9],Karnataka,2,13,0
8055788,75,17,single,rented,no,Technical_writer,Jabalpur,Madhya_Pradesh,11,11,0
424593,75,1,single,rented,yes,Industrial_Engineer,Guntur[13],Andhra_Pradesh,1,12,0
2588976,25,16,single,rented,no,Official,Bellary,Karnataka,10,12,0
2133633,79,3,single,rented,no,Hotel_Manager,Mira-Bhayandar,Maharashtra,3,12,0
1117250,52,7,single,rented,no,Chemical_engineer,Hapur,Uttar_Pradesh,5,14,0
8448673,33,5,single,rented,no,Chartered_Accountant,Sonipat,Haryana,5,14,0
1246172,63,9,single,rented,yes,Designer,Tiruppur,Tamil_Nadu,5,13,0
3214610,65,19,married,rented,no,Technical_writer,Hazaribagh,Jharkhand,4,12,0
4703725,37,6,single,rented,no,Biomedical_Engineer,Bhopal,Madhya_Pradesh,6,10,0
107148,62,13,single,rented,yes,Biomedical_Engineer,Ahmednagar,Maharashtra,13,11,0
6094306,37,7,single,rented,no,Computer_hardware_engineer,Chinsurah,West_Bengal,7,12,0
1925567,75,20,single,owned,yes,Chemical_engineer,Aligarh,Uttar_Pradesh,12,14,0
1297490,77,10,married,rented,no,Graphic_Designer,Shahjahanpur,Uttar_Pradesh,7,14,0
5927472,54,1,single,rented,no,Chef,Kollam,Kerala,1,10,0
4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11,0
6006615,62,19,single,rented,no,Biomedical_Engineer,Orai,Uttar_Pradesh,12,12,0
5628897,29,18,single,rented,yes,Magistrate,Asansol,West_Bengal,12,12,0
3768361,75,9,single,owned,yes,Flight_attendant,Jaipur,Rajasthan,6,13,0
9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
3474234,21,18,single,rented,no,Financial_Analyst,Jaunpur,Uttar_Pradesh,11,14,0
8675283,65,20,single,rented,no,Petroleum_Engineer,Howrah,West_Bengal,13,13,0
1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
7018326,33,20,single,norent_noown,yes,Microbiologist,Vellore,Tamil_Nadu,4,11,0
9576258,79,18,single,rented,yes,Air_traffic_controller,Jamshedpur,Jharkhand,6,11,0
214416,70,7,single,rented,no,Secretary,Belgaum,Karnataka,4,12,0
8196231,37,14,single,rented,yes,Economist,Bongaigaon,Assam,7,13,0
3045248,50,1,single,rented,yes,Surveyor,Chinsurah,West_Bengal,1,14,0
2874640,50,10,single,rented,no,Web_designer,Vasai-Virar,Maharashtra,9,12,0
4427843,24,5,single,rented,no,Army_officer,Satna,Madhya_Pradesh,5,13,0
844106,47,3,single,rented,no,Civil_engineer,Jamshedpur,Jharkhand,3,10,0
7877571,25,1,single,rented,no,Technician,Ramgarh,Jharkhand,1,12,0
8369802,43,7,single,rented,no,Secretary,Anand,Gujarat,6,13,0
3273298,66,14,single,rented,no,Comedian,Bihar_Sharif,Bihar,4,14,0
737394,50,6,single,rented,no,Technology_specialist,Ongole,Andhra_Pradesh,4,12,0
2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
7098940,60,5,single,rented,yes,Librarian,Aligarh,Uttar_Pradesh,5,11,0
3818975,49,14,single,rented,no,Web_designer,Mahbubnagar,Telangana,12,10,0
7202212,75,19,single,rented,no,Librarian,Danapur,Bihar,8,10,0
9264506,60,7,single,rented,yes,Consultant,Sultan_Pur_Majra,Delhi,7,12,0
8274078,59,16,single,rented,no,Chartered_Accountant,Tiruvottiyur,Tamil_Nadu,10,12,0
9259353,37,18,single,rented,no,Petroleum_Engineer,Bally,West_Bengal,12,11,0
2364798,68,5,single,rented,no,Software_Developer,Gudivada,Andhra_Pradesh,5,10,0
9222965,77,3,single,rented,no,Secretary,Bidar,Karnataka,3,10,0
8311313,56,8,single,rented,no,Software_Developer,Giridih,Jharkhand,8,12,0
4568179,22,14,single,rented,no,Chef,Silchar,Assam,11,11,0
2649521,69,14,single,rented,no,Analyst,Anantapur,Andhra_Pradesh,7,12,0
738842,38,4,single,owned,no,Official,Allahabad,Uttar_Pradesh[5],4,14,0
5323322,77,13,single,rented,no,Civil_engineer,Bangalore,Karnataka,13,10,0
1191020,31,15,married,rented,yes,Official,Allahabad,Uttar_Pradesh[5],5,10,0
7235618,78,16,single,owned,no,Artist,Tadepalligudem,Andhra_Pradesh,14,11,0
6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
8582023,69,11,married,rented,no,Mechanical_engineer,Madurai,Tamil_Nadu,6,14,0
3753974,50,0,single,norent_noown,no,Consultant,Gangtok,Sikkim,0,11,0
9103776,79,9,married,rented,no,Graphic_Designer,Ahmednagar,Maharashtra,9,12,0
9423566,49,7,single,rented,yes,Civil_servant,Nanded,Maharashtra,3,14,0
9456793,35,10,single,rented,no,Petroleum_Engineer,Bhavnagar,Gujarat,10,13,0
8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
9264506,60,7,single,rented,yes,Consultant,Sultan_Pur_Majra,Delhi,7,12,0
5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
8369027,47,6,single,rented,yes,Army_officer,Nagaon,Assam,6,11,0
2507092,54,17,single,rented,yes,Surveyor,Jabalpur,Madhya_Pradesh,7,11,0
3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
3109455,34,20,single,rented,yes,Analyst,Morena,Madhya_Pradesh,12,11,0
6604073,36,18,single,rented,yes,Drafter,Bhiwandi,Maharashtra,4,12,0
4837156,22,10,single,rented,yes,Design_Engineer,Ongole,Andhra_Pradesh,9,10,0
4006235,74,11,single,rented,no,Technology_specialist,Bhagalpur,Bihar,3,13,0
2601010,40,11,single,rented,no,Design_Engineer,Pondicherry,Puducherry,8,14,0
4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
2936137,25,13,single,rented,no,Physician,Guna,Madhya_Pradesh,13,11,0
97034,34,4,single,rented,yes,Mechanical_engineer,Vijayanagaram,Andhra_Pradesh,4,11,0
4126991,66,3,single,rented,no,Microbiologist,Nagaon,Assam,3,12,0
2089254,68,20,single,rented,yes,Architect,Kota[6],Rajasthan,3,12,0
7793212,27,19,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,13,11,0
8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0
358137,21,14,single,rented,no,Hotel_Manager,Hyderabad,Telangana,3,12,0
2393203,30,18,single,rented,yes,Mechanical_engineer,Bhagalpur,Bihar,6,12,0
6301452,71,4,single,rented,no,Police_officer,Bhubaneswar,Odisha,3,12,0
9205244,53,6,single,rented,no,Mechanical_engineer,Jorhat,Assam,6,14,0
358803,40,16,married,rented,yes,Dentist,Ahmedabad,Gujarat,7,10,0
214045,54,14,single,rented,no,Air_traffic_controller,Mathura,Uttar_Pradesh,3,10,0
8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
1148139,27,9,single,rented,no,Statistician,Visakhapatnam[4],Andhra_Pradesh,5,14,0
147127,79,0,single,rented,yes,Computer_operator,Sri_Ganganagar,Rajasthan,0,12,0
8702383,76,20,single,rented,no,Surveyor,Mahbubnagar,Telangana,3,12,0
1789952,27,4,married,rented,no,Police_officer,Buxar[37],Bihar,4,11,0
5413550,53,18,single,owned,yes,Aviator,Junagadh,Gujarat,12,12,0
7457920,40,2,single,owned,no,Technical_writer,Tiruvottiyur,Tamil_Nadu,2,13,0
8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
6837661,34,16,single,rented,no,Analyst,Ajmer,Rajasthan,12,13,0
1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
4905168,57,0,single,owned,no,Surgeon,Guntur[13],Andhra_Pradesh,0,13,0
427347,33,10,single,rented,no,Industrial_Engineer,Chapra,Bihar,10,12,0
1677959,46,0,single,rented,no,Architect,Davanagere,Karnataka,0,14,0
9340860,46,11,married,rented,no,Aviator,"Khora,_Ghaziabad",Uttar_Pradesh,11,10,0
9296631,31,19,single,rented,no,Psychologist,Tiruchirappalli[10],Tamil_Nadu,11,12,0
8458367,79,1,single,rented,no,Aviator,Nadiad,Gujarat,1,10,0
5445375,52,19,single,rented,no,Psychologist,Kulti,West_Bengal,5,12,0
6236454,22,16,single,owned,yes,Architect,Cuttack,Odisha,11,10,0
4813985,21,8,single,rented,no,Technical_writer,Tadipatri,Andhra_Pradesh,8,10,0
233888,64,1,single,rented,no,Psychologist,Tumkur,Karnataka,1,10,0
5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
9840316,24,13,single,rented,no,Artist,Raipur,Chhattisgarh,4,11,0
3748391,38,14,single,owned,no,Surveyor,Hospet,Karnataka,10,10,0
8514369,21,5,single,rented,yes,Scientist,Udaipur,Rajasthan,4,13,0
4521844,64,2,single,rented,no,Engineer,Ramgarh,Jharkhand,2,12,0
5108631,30,2,single,rented,no,Magistrate,Morena,Madhya_Pradesh,2,10,0
924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0
6445117,69,12,single,rented,no,Drafter,Vasai-Virar,Maharashtra,4,14,0
8500268,23,8,single,rented,no,Secretary,Shimoga,Karnataka,8,10,0
9937676,61,3,single,rented,no,Technology_specialist,Agartala,Tripura,3,11,0
4912024,63,20,single,rented,yes,Consultant,Raiganj,West_Bengal,4,14,0
6397606,32,14,single,rented,yes,Engineer,Jalgaon,Maharashtra,7,13,0
2370396,69,4,married,rented,no,Comedian,Shivpuri,Madhya_Pradesh,4,10,0
3023675,75,20,single,rented,no,Air_traffic_controller,Tumkur,Karnataka,3,13,0
1158811,63,16,single,rented,no,Design_Engineer,Tiruchirappalli[10],Tamil_Nadu,5,13,0
4995311,67,9,single,rented,no,Geologist,Danapur,Bihar,9,13,0
407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0
4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
9965987,61,3,single,rented,no,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,12,0
2513457,32,18,single,rented,yes,Petroleum_Engineer,Dibrugarh,Assam,9,10,0
2135335,26,4,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,4,11,0
8771012,64,17,single,rented,no,Lawyer,Bikaner,Rajasthan,12,10,0
854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
3356354,52,9,single,rented,yes,Economist,Indore,Madhya_Pradesh,5,13,0
3392494,28,6,single,rented,yes,Secretary,Jamshedpur,Jharkhand,6,10,0
3443292,68,15,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,5,12,0
9938741,79,4,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,4,12,0
4806237,79,10,married,rented,no,Technician,Allahabad,Uttar_Pradesh[5],4,11,0
8925422,72,14,single,rented,yes,Aviator,Meerut,Uttar_Pradesh,6,10,0
2374233,74,3,single,rented,yes,Official,Durgapur,West_Bengal,3,11,0
4294874,69,1,single,rented,no,Technology_specialist,Narasaraopet,Andhra_Pradesh,1,12,0
3858660,73,6,single,rented,yes,Statistician,Udupi,Karnataka,6,11,0
1192674,43,13,single,rented,no,Biomedical_Engineer,Howrah,West_Bengal,8,14,0
117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
6702307,62,4,single,rented,no,Geologist,Silchar,Assam,4,13,0
4341286,75,1,single,rented,no,Consultant,Tirupati[21][22],Andhra_Pradesh,1,13,0
6052742,34,14,single,rented,yes,Petroleum_Engineer,Raurkela_Industrial_Township,Odisha,8,10,0
331414,32,19,single,rented,no,Surveyor,Mahbubnagar,Telangana,11,11,0
3913626,44,13,single,rented,yes,Computer_operator,Arrah,Bihar,4,10,0
97034,34,4,single,rented,yes,Mechanical_engineer,Vijayanagaram,Andhra_Pradesh,4,11,0
6162373,42,18,single,rented,yes,Civil_engineer,Aizawl,Mizoram,4,13,0
3425481,62,14,single,rented,yes,Civil_servant,Silchar,Assam,12,12,0
8224128,50,17,single,rented,yes,Mechanical_engineer,Madhyamgram,West_Bengal,5,11,0
5456157,31,14,single,rented,no,Web_designer,Salem,Tamil_Nadu,9,14,0
9787088,30,19,single,rented,no,Drafter,Medininagar,Jharkhand,8,14,0
7008546,59,15,single,rented,no,Firefighter,Junagadh,Gujarat,14,12,0
7770002,25,3,single,owned,yes,Technology_specialist,Ambala,Haryana,3,13,0
3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0
5467538,32,19,single,rented,yes,Web_designer,Barasat,West_Bengal,13,12,0
1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0
4850381,69,6,single,rented,no,Web_designer,Hosur,Tamil_Nadu,6,11,0
5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra_Pradesh,13,13,0
2456964,41,15,single,rented,no,Graphic_Designer,Ongole,Andhra_Pradesh,3,12,0
2370396,69,4,married,rented,no,Comedian,Shivpuri,Madhya_Pradesh,4,10,0
2679981,29,12,single,rented,no,Statistician,Chinsurah,West_Bengal,12,11,0
7159687,38,5,single,rented,no,Computer_operator,Jalgaon,Maharashtra,3,11,0
4960308,76,7,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,6,14,0
3992999,37,13,single,rented,no,Technology_specialist,Jamnagar,Gujarat,5,12,0
3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
9998070,58,13,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,13,13,0
1758575,25,11,single,rented,no,Flight_attendant,Bhind,Madhya_Pradesh,11,13,0
8744579,34,3,married,rented,yes,Web_designer,Bikaner,Rajasthan,3,12,0
9385960,75,10,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,3,12,0
9032583,43,20,single,rented,no,Chartered_Accountant,Jabalpur,Madhya_Pradesh,6,13,0
9867260,43,12,single,rented,no,Flight_attendant,Rajahmundry[19][20],Andhra_Pradesh,8,13,0
7192080,53,9,single,rented,yes,Economist,Mathura,Uttar_Pradesh,9,12,0
1934502,27,18,single,norent_noown,no,Surveyor,Ramagundam[27],Telangana,5,14,0
6601303,23,18,single,rented,yes,Engineer,Loni,Uttar_Pradesh,4,12,0
8914067,77,18,single,rented,yes,Economist,Delhi_city,Delhi,10,11,0
9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
5943449,49,3,single,rented,no,Biomedical_Engineer,Warangal[11][12],Telangana,3,11,0
3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
9718890,56,13,single,norent_noown,no,Chef,Proddatur,Andhra_Pradesh,8,14,0
4590372,42,16,single,rented,no,Hotel_Manager,Shahjahanpur,Uttar_Pradesh,7,11,0
2825908,45,1,single,rented,yes,Fashion_Designer,Khammam,Telangana,1,10,0
1039697,65,3,single,rented,no,Statistician,Cuttack,Odisha,3,14,0
9624827,58,20,single,rented,no,Industrial_Engineer,Ahmedabad,Gujarat,9,12,0
5388842,79,4,single,rented,no,Official,Satna,Madhya_Pradesh,4,12,0
